timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
27305114,0.70043,0.0328693,-0.0279031,0.712418,0.124541,0.804727,12.6603
27326921,0.700204,0.0339841,-0.0298619,0.712508,0.364043,1.27415,9.92755
27339108,0.699356,0.0365515,-0.0242422,0.713426,-1.20709,1.18553,13.7548
27360921,0.699384,0.0325139,-0.0302611,0.713365,-1.18314,1.83459,11.6041
27373111,0.699158,0.0301071,-0.0329336,0.713573,1.54479,0.493374,6.84276
27394922,0.698004,0.0382036,-0.0298377,0.714451,0.656235,1.07776,11.2017
27407111,0.697652,0.0354596,-0.0289425,0.714973,-1.26218,1.1041,11.5921
27428946,0.697688,0.0308508,-0.0281921,0.715182,0.00239502,0.673001,9.70721
27441111,0.697032,0.0375322,-0.028955,0.715472,0.335303,0.778381,8.80908
27462922,0.696742,0.0376466,-0.0272404,0.715815,-0.833467,1.14961,12.5309
27485951,0.696643,0.0341245,-0.0283913,0.716043,0.423918,1.22146,11.1011
27498108,0.696544,0.0339605,-0.0292808,0.716112,0.227527,0.519719,8.51449
27519921,0.695836,0.0375618,-0.0267578,0.716719,-0.337698,0.986748,11.0317
27532107,0.695482,0.0364335,-0.0258164,0.717155,0.251477,1.85135,12.4256
27553946,0.695613,0.0329695,-0.0285597,0.717091,0.0526904,0.723296,9.44376
27566107,0.694785,0.0366095,-0.027839,0.717745,-0.974773,0.677791,9.37909
27587922,0.694399,0.0364194,-0.0266774,0.718173,-0.359253,1.4921,11.9466
27600111,0.694455,0.0345754,-0.0279215,0.718162,0.0574805,0.874182,10.3203
27621921,0.694135,0.0363578,-0.0275011,0.7184,-0.373623,0.893342,9.68086
27634109,0.69377,0.0366156,-0.0262615,0.718786,0.352068,1.64777,11.8124
27655921,0.693844,0.0347425,-0.0271247,0.718775,0.744851,1.40588,11.0628
27668128,0.693567,0.0340191,-0.0273016,0.719071,-0.110171,0.661025,9.45573
27689921,0.692892,0.0353142,-0.0260612,0.719704,0.0383203,0.857417,10.8616
27711922,0.692637,0.0342079,-0.0262441,0.719996,-0.179626,1.16398,11.1011
27724113,0.692264,0.0336149,-0.0262587,0.720383,-0.641865,0.881367,9.64494
27745921,0.691699,0.0355166,-0.0254242,0.720864,-0.287402,1.04183,10.6796
27758113,0.691455,0.0349566,-0.0255806,0.721119,-0.229922,1.28613,11.5394
27779921,0.691422,0.0335438,-0.0260634,0.721201,-0.213157,0.888552,10.0042
27792111,0.691132,0.0349199,-0.025274,0.721442,-0.342488,0.969983,10.1599
27813922,0.691068,0.0352798,-0.0246709,0.721507,-0.189207,1.26457,11.3981
27826111,0.691316,0.0339748,-0.0250444,0.721319,-0.0598755,1.06818,10.5239
