timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
19675376,-0.0106526,0.00639159,0.0149137,24.15,-12.45,69.45,-1.25499,1.32085,9.88349
19688373,-0.00532632,0.00745685,0.0138484,24.15,-12.9,70.05,-1.29331,1.30648,9.96253
19711203,-0.00426106,0.00639159,0.00532632,25.95,-11.4,70.05,-1.21188,1.31367,9.94576
19723443,-0.0106526,0.00532632,0.0117179,24.9,-13.2,69.75,-1.27176,1.29451,9.89786
19746203,-0.00213053,0.00639159,0.00852211,25.05,-13.05,70.65,-1.28613,1.30648,9.96013
19758376,0.00319579,0.00213053,0.00532632,24.75,-11.25,69.6,-1.25978,1.28493,9.84038
19781203,-0.0138484,0.00319579,0.00958738,22.95,-13.05,69.3,-1.27655,1.35678,9.87391
19794378,-0.00426106,0.00213053,0.00745685,24.45,-12.45,69.45,-1.3005,1.32325,9.94337
19817203,-0.00532632,0.00532632,0.00852211,23.4,-12.45,70.05,-1.21188,1.32325,9.86194
19829374,-0.00958738,0.00213053,0.00745685,24.15,-10.65,70.05,-1.23104,1.27774,9.93379
19852216,0.00532632,0,0.0149137,25.05,-12,69.9,-1.29092,1.31367,9.9266
19865377,-0.00319579,-0.00426106,0.0117179,25.05,-12.75,70.35,-1.22386,1.28972,9.84278
19888203,0,-0.00532632,0.0127832,24,-12.75,71.4,-1.28852,1.35917,9.90026
19900379,0.00213053,-0.00639159,0.0181095,24.45,-12.9,69.45,-1.28134,1.33522,9.95534
19923204,-0.00106526,0.00426106,0.0149137,24,-12,70.95,-1.2502,1.3448,9.93858
19935377,0.00106526,0,0.00958738,23.55,-12,69.6,-1.26697,1.34001,9.90984
19958203,-0.00106526,0.00852211,0.00958738,23.55,-10.8,70.65,-1.22386,1.33762,9.96492
